metric,row_type,student_group,value,table_id,period,row_type2,row_label_raw,value_num
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,ML,"2,240",8,SY 2023-24,denominator,Denominator,2240
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,SWD,"1,878",8,SY 2023-24,denominator,Denominator,1878
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,504 Plan,"1,250",8,SY 2023-24,denominator,Denominator,1250
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Asian,"3,050",8,SY 2023-24,denominator,Denominator,3050
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Black,"1,550",8,SY 2023-24,denominator,Denominator,1550
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Hispanic,"4,061",8,SY 2023-24,denominator,Denominator,4061
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Multiracial,828,8,SY 2023-24,denominator,Denominator,828
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,White,"5,323",8,SY 2023-24,denominator,Denominator,5323
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,All Students,5.16%,8,SY 2024-25,percent,SY 2024-25,5.159999999999999
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Econ Dis,6.80%,8,SY 2024-25,percent,SY 2024-25,6.8
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,ML,22.03%,8,SY 2024-25,percent,SY 2024-25,22.03
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,SWD,4.40%,8,SY 2024-25,percent,SY 2024-25,4.4
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,504 Plan,0.84%,8,SY 2024-25,percent,SY 2024-25,0.8400000000000001
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Asian,1.35%,8,SY 2024-25,percent,SY 2024-25,1.35
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Black,2.65%,8,SY 2024-25,percent,SY 2024-25,2.65
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Hispanic,13.59%,8,SY 2024-25,percent,SY 2024-25,13.59
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Multiracial,1.29%,8,SY 2024-25,percent,SY 2024-25,1.29
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,White,1.05%,8,SY 2024-25,percent,SY 2024-25,1.05
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,All Students,797,8,SY 2024-25,numerator,Numerator,797
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Econ Dis,331,8,SY 2024-25,numerator,Numerator,331
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,ML,649,8,SY 2024-25,numerator,Numerator,649
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,SWD,88,8,SY 2024-25,numerator,Numerator,88
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,504 Plan,10,8,SY 2024-25,numerator,Numerator,10
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Asian,41,8,SY 2024-25,numerator,Numerator,41
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Black,43,8,SY 2024-25,numerator,Numerator,43
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Hispanic,646,8,SY 2024-25,numerator,Numerator,646
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,Multiracial,11,8,SY 2024-25,numerator,Numerator,11
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Numerator,White,54,8,SY 2024-25,numerator,Numerator,54
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,All Students,"15,446",8,SY 2024-25,denominator,Denominator,15446
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Econ Dis,"4,866",8,SY 2024-25,denominator,Denominator,4866
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,ML,"2,946",8,SY 2024-25,denominator,Denominator,2946
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,SWD,"2,001",8,SY 2024-25,denominator,Denominator,2001
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,504 Plan,"1,189",8,SY 2024-25,denominator,Denominator,1189
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Asian,"3,029",8,SY 2024-25,denominator,Denominator,3029
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Black,"1,620",8,SY 2024-25,denominator,Denominator,1620
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Hispanic,"4,755",8,SY 2024-25,denominator,Denominator,4755
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,Multiracial,852,8,SY 2024-25,denominator,Denominator,852
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Denominator,White,"5,143",8,SY 2024-25,denominator,Denominator,5143
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,All Students,≤,8,SY 2024-25,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Econ Dis,4.29%,8,SY 2024-25,other,Target,4.29
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,ML,≤,8,SY 2024-25,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,SWD,5.72%,8,SY 2024-25,other,Target,5.72
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,504 Plan,≤,8,SY 2024-25,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Asian,18.57%,8,SY 2024-25,other,Target,18.57
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Black,≤,8,SY 2024-25,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Hispanic,≤ 12.01%,8,SY 2024-25,other,Target,12.01
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Multiracial,Maintain,8,SY 2024-25,other,Target,NA
Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,White,Maintain,8,SY 2024-25,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,All students,5.00%,9,Baseline,percent,Baseline,5
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Econ Dis,7.01%,9,Baseline,percent,Baseline,7.01
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,ML,24.99%,9,Baseline,percent,Baseline,24.99
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,SWD,4.08%,9,Baseline,percent,Baseline,4.08
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,504 Plan,0.51%,9,Baseline,percent,Baseline,0.51
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Asian,0.91%,9,Baseline,percent,Baseline,0.91
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Black,2.68%,9,Baseline,percent,Baseline,2.68
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Hispanic,15.82%,9,Baseline,percent,Baseline,15.82
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,Multiracial,1.17%,9,Baseline,percent,Baseline,1.1700000000000002
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Baseline,White,0.78%,9,Baseline,percent,Baseline,0.7799999999999999
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,All Students,Actual,9,SY 2023-24,percent,SY 2023-24,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,All students,3.81%,9,SY 2023-24,percent,SY 2023-24,3.8099999999999996
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Econ Dis,4.46%,9,SY 2023-24,percent,SY 2023-24,4.46
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,ML,19.33%,9,SY 2023-24,percent,SY 2023-24,19.330000000000002
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,SWD,4.05%,9,SY 2023-24,percent,SY 2023-24,4.05
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,504 Plan,0.8%,9,SY 2023-24,percent,SY 2023-24,0.8
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Asian,0.72%,9,SY 2023-24,percent,SY 2023-24,0.72
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Black,2.77%,9,SY 2023-24,percent,SY 2023-24,2.77
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Hispanic,11.06%,9,SY 2023-24,percent,SY 2023-24,11.06
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,Multiracial,1.57%,9,SY 2023-24,percent,SY 2023-24,1.57
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2023-24,White,0.71%,9,SY 2023-24,percent,SY 2023-24,0.71
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,All students,Target,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Econ Dis,≤,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,ML,4.29%,9,SY 2024-25,percent,SY 2024-25,4.29
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,SWD,≤,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,504 Plan,5.72%,9,SY 2024-25,percent,SY 2024-25,5.72
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Asian,≤,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Black,18.57%,9,SY 2024-25,percent,SY 2024-25,18.57
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Hispanic,≤,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Multiracial,2.91%,9,SY 2024-25,percent,SY 2024-25,2.9099999999999997
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,White,Maintain,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,All Students,Actual,9,SY 2024-25,percent,SY 2024-25,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,All students,5.17%,9,SY 2024-25,percent,SY 2024-25,5.17
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Econ Dis,6.80%,9,SY 2024-25,percent,SY 2024-25,6.8
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,ML,22.03%,9,SY 2024-25,percent,SY 2024-25,22.03
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,SWD,4.40%,9,SY 2024-25,percent,SY 2024-25,4.4
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,504 Plan,0.84%,9,SY 2024-25,percent,SY 2024-25,0.8400000000000001
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Asian,1.35%,9,SY 2024-25,percent,SY 2024-25,1.35
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Black,2.65%,9,SY 2024-25,percent,SY 2024-25,2.65
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Hispanic,13.59%,9,SY 2024-25,percent,SY 2024-25,13.59
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,Multiracial,1.29%,9,SY 2024-25,percent,SY 2024-25,1.29
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2024-25,White,1.05%,9,SY 2024-25,percent,SY 2024-25,1.05
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,All students,Target,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,Econ Dis,≤,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,ML,3.93,9,SY 2025-26,percent,SY 2025-26,3.9299999999999997
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,SWD,≤,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,504 Plan,5.08,9,SY 2025-26,percent,SY 2025-26,5.08
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,Asian,≤,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,Black,15.36,9,SY 2025-26,percent,SY 2025-26,15.360000000000001
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,Hispanic,≤,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,Multiracial,2.33,9,SY 2025-26,percent,SY 2025-26,2.3299999999999996
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),SY 2025-26,White,Maintain,9,SY 2025-26,percent,SY 2025-26,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,All students,Annual,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Econ Dis,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,ML,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,SWD,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,504 Plan,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Asian,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Black,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Hispanic,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,Multiracial,NA,9,SY 2025-26,other,Target,NA
Growth Targets - Percent of Students in Graduating Cohort who Dropped Out (VDOE Dropout Rates),Target,White,NA,9,SY 2025-26,other,Target,NA
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,All Students,95%,11,Baseline,percent,Baseline,95
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Econ Dis,90%,11,Baseline,percent,Baseline,90
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,ML,84%,11,Baseline,percent,Baseline,84
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,SWD,93%,11,Baseline,percent,Baseline,93
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,504 Plan,97%,11,Baseline,percent,Baseline,97
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Asian,99%,11,Baseline,percent,Baseline,99
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Black,96%,11,Baseline,percent,Baseline,96
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Hispanic,88%,11,Baseline,percent,Baseline,88
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,Multiracial,98%,11,Baseline,percent,Baseline,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Baseline,White,98%,11,Baseline,percent,Baseline,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,All Students,"14,537",11,Baseline,numerator,Numerator,14537
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Econ Dis,"4,728",11,Baseline,numerator,Numerator,4728
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,ML,"2,768",11,Baseline,numerator,Numerator,2768
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,SWD,"1,940",11,Baseline,numerator,Numerator,1940
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,504 Plan,790,11,Baseline,numerator,Numerator,790
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Asian,"3,000",11,Baseline,numerator,Numerator,3000
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Black,"1,490",11,Baseline,numerator,Numerator,1490
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Hispanic,"3,985",11,Baseline,numerator,Numerator,3985
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Multiracial,845,11,Baseline,numerator,Numerator,845
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,White,"5,157",11,Baseline,numerator,Numerator,5157
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,All Students,"15,326",11,Baseline,denominator,Denominator,15326
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Econ Dis,"5,262",11,Baseline,denominator,Denominator,5262
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,ML,"3,283",11,Baseline,denominator,Denominator,3283
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,SWD,"2,082",11,Baseline,denominator,Denominator,2082
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,504 Plan,811,11,Baseline,denominator,Denominator,811
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Asian,"3,043",11,Baseline,denominator,Denominator,3043
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Black,"1,555",11,Baseline,denominator,Denominator,1555
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Hispanic,"4,552",11,Baseline,denominator,Denominator,4552
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Multiracial,864,11,Baseline,denominator,Denominator,864
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,White,"5,251",11,Baseline,denominator,Denominator,5251
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,All Students,94%,11,SY 2023-24,percent,SY 2023-24,94
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Econ Dis,88%,11,SY 2023-24,percent,SY 2023-24,88
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,ML,84%,11,SY 2023-24,percent,SY 2023-24,84
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,SWD,91%,11,SY 2023-24,percent,SY 2023-24,91
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,504 Plan,97%,11,SY 2023-24,percent,SY 2023-24,97
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Asian,98%,11,SY 2023-24,percent,SY 2023-24,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Black,94%,11,SY 2023-24,percent,SY 2023-24,94
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Hispanic,86%,11,SY 2023-24,percent,SY 2023-24,86
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,Multiracial,98%,11,SY 2023-24,percent,SY 2023-24,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2023-24,White,98%,11,SY 2023-24,percent,SY 2023-24,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,All Students,"14,172",11,SY 2023-24,numerator,Numerator,14172
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Econ Dis,"5,264",11,SY 2023-24,numerator,Numerator,5264
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,ML,"3,074",11,SY 2023-24,numerator,Numerator,3074
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,SWD,"1,929",11,SY 2023-24,numerator,Numerator,1929
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,504 Plan,882,11,SY 2023-24,numerator,Numerator,882
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Asian,"2,985",11,SY 2023-24,numerator,Numerator,2985
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Black,"1,401",11,SY 2023-24,numerator,Numerator,1401
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Hispanic,"3,911",11,SY 2023-24,numerator,Numerator,3911
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Multiracial,846,11,SY 2023-24,numerator,Numerator,846
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,White,"4,961",11,SY 2023-24,numerator,Numerator,4961
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,All Students,"15,075",11,SY 2023-24,denominator,Denominator,15075
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Econ Dis,"5,971",11,SY 2023-24,denominator,Denominator,5971
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,ML,"3,673",11,SY 2023-24,denominator,Denominator,3673
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,SWD,"2,114",11,SY 2023-24,denominator,Denominator,2114
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,504 Plan,908,11,SY 2023-24,denominator,Denominator,908
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Asian,"3,038",11,SY 2023-24,denominator,Denominator,3038
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Black,"1,489",11,SY 2023-24,denominator,Denominator,1489
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Hispanic,"4,574",11,SY 2023-24,denominator,Denominator,4574
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Multiracial,863,11,SY 2023-24,denominator,Denominator,863
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,White,"5,040",11,SY 2023-24,denominator,Denominator,5040
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,All Students,95%,11,SY 2024-25,percent,SY 2024-25,95
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Econ Dis,91%,11,SY 2024-25,percent,SY 2024-25,91
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,ML,88%,11,SY 2024-25,percent,SY 2024-25,88
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,SWD,91%,11,SY 2024-25,percent,SY 2024-25,91
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,504 Plan,98%,11,SY 2024-25,percent,SY 2024-25,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Asian,98%,11,SY 2024-25,percent,SY 2024-25,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Black,95%,11,SY 2024-25,percent,SY 2024-25,95
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Hispanic,90%,11,SY 2024-25,percent,SY 2024-25,90
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,Multiracial,97%,11,SY 2024-25,percent,SY 2024-25,97
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,SY 2024-25,White,98%,11,SY 2024-25,percent,SY 2024-25,98
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,All Students,"13,726",11,SY 2024-25,numerator,Numerator,13726
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Econ Dis,"4,435",11,SY 2024-25,numerator,Numerator,4435
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,ML,"2,921",11,SY 2024-25,numerator,Numerator,2921
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,SWD,"1,883",11,SY 2024-25,numerator,Numerator,1883
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,504 Plan,976,11,SY 2024-25,numerator,Numerator,976
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Asian,"2,819",11,SY 2024-25,numerator,Numerator,2819
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Black,"1,403",11,SY 2024-25,numerator,Numerator,1403
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Hispanic,"3,723",11,SY 2024-25,numerator,Numerator,3723
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,Multiracial,896,11,SY 2024-25,numerator,Numerator,896
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Numerator,White,"4,838",11,SY 2024-25,numerator,Numerator,4838
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,All Students,"14,385",11,SY 2024-25,denominator,Denominator,14385
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,Econ Dis,"4,884",11,SY 2024-25,denominator,Denominator,4884
Percent of 9th Grade Students who Earned 5 or More Credits in 9th Grade,Denominator,ML,"3,309",11,SY 2024-25,denominator,Denominator,3309
